lat,lon,x,y,faa,height
-67.2126013,-65.9577984,-2290190.21,1021680.28,131.4,2480.86
-67.1819617,-65.8134366,-2290764.2,1028864.6,139.85,2489.18
-67.1650004,-65.6544997,-2289646.09,1036004.6,132.57,2487.17
-67.1691439,-65.4908146,-2286251.37,1042347.45,127.05,2489.54
-67.1847454,-65.3269483,-2281660.23,1048146.56,107.12,2330.84
-67.1997659,-65.1428878,-2276742.63,1054758.04,120.77,1936.14
-67.2081098,-64.9531975,-2272384.75,1061891.11,23.43,1564.97
-67.2172261,-64.7709522,-2268064.64,1068675.02,-0.78,1185.33
-67.2288403,-64.5888296,-2263472.0,1075316.36,16.72,784.15
-67.2399379,-64.419191,-2259148.41,1081472.31,16.62,607.36
-67.2504712,-64.2556358,-2254981.09,1087400.36,20.95,487.8
-67.2614331,-64.0857979,-2250634.98,1093539.12,18.1,489.14
-67.2726533,-63.907578,-2246085.25,1099977.47,16.08,490.56
-67.2839943,-63.723613,-2241394.13,1106616.84,7.21,493.44
-67.2950928,-63.5370523,-2236657.64,1113350.98,7.33,493.46
-67.3059756,-63.3521361,-2231955.03,1120012.89,11.5,494.18
-67.316524,-63.1703417,-2227327.82,1126551.75,10.98,493.18
-67.3263397,-62.990647,-2222796.82,1133028.64,16.41,493.58
-67.3363341,-62.8127993,-2218265.94,1139407.49,19.56,492.72
-67.3459631,-62.6361453,-2213777.41,1145741.98,21.46,491.44
-67.3553266,-62.4604547,-2209316.88,1152036.35,27.14,490.94
-67.3644703,-62.2849835,-2204864.99,1158317.25,18.65,490.76
-67.3735241,-62.1078078,-2200369.71,1164651.91,20.07,491.29
-67.3824329,-61.9285785,-2195828.84,1171056.27,17.18,492.64
-67.3911716,-61.7479569,-2191257.75,1177505.96,16.43,493.4
-67.3997742,-61.5658834,-2186651.36,1184001.21,24.32,492.17
-67.4082285,-61.3826362,-2182016.15,1190531.81,24.75,491.39
-67.4165639,-61.1984142,-2177352.95,1197088.39,28.3,491.84
-67.4247249,-61.0134791,-2172672.41,1203663.89,26.2,491.64
-67.4326825,-60.8280676,-2167982.11,1210250.87,22.22,492.93
-67.4401515,-60.6420856,-2163307.88,1216868.68,21.5,491.61
-67.4477612,-60.4558224,-2158593.74,1223471.67,26.77,493.03
-67.4551089,-60.2691876,-2153877.25,1230085.52,29.02,492.47
-67.4622356,-60.082348,-2149157.78,1236701.75,31.55,493.61
-67.4691845,-59.8956512,-2144438.54,1243305.01,29.52,493.67
-67.4758448,-59.7090162,-2139728.56,1249904.77,25.72,493.51
-67.3297238,-59.123198,-2140986.16,1280176.73,8.88,493.9
-67.2593673,-59.088063,-2147013.29,1285568.55,9.83,494.4
-66.5692988,-60.029933,-2235410.38,1289058.13,23.7,495.32
-66.562888,-60.2070568,-2240014.14,1282501.84,16.2,496.98
-66.5560809,-60.3848456,-2244652.53,1275925.52,6.48,495.46
-66.5489626,-60.5629921,-2249310.27,1269336.03,2.44,497.33
-66.5416333,-60.7415582,-2253978.83,1262725.08,5.44,496.94
-66.5340524,-60.9204529,-2258660.12,1256098.25,5.58,496.8
-66.5262804,-61.0993611,-2263341.24,1249464.42,8.93,498.23
-66.5183185,-61.2781427,-2268019.07,1242828.95,12.63,498.02
-66.5101471,-61.4568429,-2272696.61,1236191.02,17.11,497.31
-66.5017066,-61.6353056,-2277376.52,1229559.91,20.22,498.05
-66.4931431,-61.8133096,-2282039.67,1222936.5,19.41,497.63
-66.4843599,-61.9907881,-2286694.46,1216328.64,15.93,497.74
-66.4755144,-62.1675627,-2291321.6,1209735.13,12.85,496.48
-66.466367,-62.3439122,-2295951.18,1203157.55,16.73,496.64
-66.457113,-62.5199272,-2300565.71,1196581.94,28.36,496.66
-66.4476659,-62.6948871,-2305159.04,1190041.82,43.57,587.54
-66.4377878,-62.8718665,-2309819.04,1183425.65,34.83,747.42
-66.4277007,-63.0525498,-2314557.34,1176653.16,10.35,804.22
-66.4167577,-63.2421321,-2319544.11,1169545.95,-20.73,802.71
-66.406404,-63.4371517,-2324559.84,1162168.21,-22.55,807.92
-66.4015524,-63.6309097,-2328968.75,1154544.52,-20.81,804.16
-66.3999317,-63.8209782,-2332950.58,1146893.19,-23.93,855.96
-66.3777948,-64.0032943,-2338840.8,1140562.42,36.21,1318.76
-66.3939197,-63.6085147,-2329291.34,1155838.84,-5.44,1123.51
-66.4595919,-63.6431385,-2323328.23,1151130.66,-29.59,921.02
-66.5248161,-63.6770543,-2317393.09,1146481.99,-8.98,820.62
-66.5914903,-63.7127742,-2311343.65,1141696.06,-19.82,738.98
-66.6561167,-63.7467153,-2305463.14,1137092.92,-17.6,564.71
-66.7253528,-63.7843147,-2299184.12,1132120.77,-12.1,534.11
-66.7945074,-63.8213436,-2292898.3,1127185.08,8.63,685.56
-66.8625821,-63.857679,-2286704.73,1122340.27,35.67,821.97
-66.9264096,-63.8922167,-2280903.46,1117787.31,15.39,638.78
-66.995563,-63.9298858,-2274619.31,1112853.68,14.23,512.6
-67.0673401,-63.9691248,-2268095.4,1107737.4,10.0,513.2
-67.1396235,-64.0094375,-2261536.61,1102564.02,12.32,516.69
-67.2111139,-64.0493604,-2255046.5,1097455.81,15.37,517.4
-67.280303,-64.0881099,-2248763.39,1092517.59,22.06,516.66
-67.3478381,-64.1261211,-2242630.19,1087699.51,23.75,513.94
-67.414645,-64.1637922,-2236560.65,1082939.88,16.11,513.45
-67.4821744,-64.2022268,-2230428.35,1078124.25,11.24,513.68
-67.550404,-64.2409869,-2224227.14,1073271.14,4.58,512.58
-67.6190292,-64.2801414,-2217989.14,1068393.05,9.39,513.03
-67.6879567,-64.320237,-2211733.86,1063473.66,15.04,512.62
-67.7571839,-64.3614171,-2205463.98,1058507.96,16.14,512.14
-67.8265043,-64.4019876,-2199169.03,1053571.45,17.64,514.09
-67.8959086,-64.4424305,-2192858.95,1048645.97,16.73,510.03
-67.9653399,-64.483931,-2186561.15,1043689.02,12.15,510.67
-68.0346174,-64.5253224,-2180272.58,1038754.11,9.85,509.16
-68.1037835,-64.5671887,-2173999.5,1033816.95,17.07,508.7
-68.173022,-64.6089032,-2167711.88,1028892.52,-0.02,508.39
-68.2422581,-64.6508671,-2161424.52,1023969.25,-10.48,510.1
-68.3115738,-64.6931882,-2155130.95,1019039.22,-17.06,507.99
-68.3809428,-64.7363624,-2148842.53,1014085.24,-22.23,507.67
-66.9902528,-66.4212502,-2321393.57,1013166.77,49.22,10507.58
-66.8816427,-66.4340507,-2332869.03,1017554.8,37.64,10519.49
-66.7722997,-66.4461613,-2344414.43,1022000.93,48.01,10522.07
-66.6630255,-66.4591103,-2355973.98,1026406.51,37.29,10543.6
-66.554172,-66.4729483,-2367512.29,1030753.05,22.05,10628.47
-66.4449212,-66.4864771,-2379092.77,1035126.72,17.78,10736.63
-66.335242,-66.4984594,-2390696.23,1039580.74,18.97,10737.05
-66.2254347,-66.5111254,-2402331.81,1044008.98,17.54,10753.43
-66.1154281,-66.5238136,-2413995.03,1048442.12,17.48,10753.62
-66.0051843,-66.5366941,-2425693.0,1052874.65,19.71,10753.49
-65.8947183,-66.5492068,-2437413.94,1057329.61,27.29,10754.99
-65.7840409,-66.5615427,-2449160.23,1061798.57,28.59,10755.71
-65.6730516,-66.5737899,-2460943.98,1066282.4,33.93,10754.12
-65.5619366,-66.5858452,-2472743.93,1070777.21,34.5,10755.94
-65.4508166,-66.5985812,-2484563.86,1075239.84,29.25,10754.04
-65.3794223,-66.1416094,-2483327.12,1098302.21,32.02,9782.39
-65.4806946,-66.0529129,-2471109.42,1097475.47,33.45,9777.04
-65.5820144,-65.9635612,-2458886.68,1096641.2,30.76,9776.56
-65.6833357,-65.8734251,-2446661.29,1095806.65,23.77,9774.74
-65.7846508,-65.7827175,-2434438.2,1094962.66,18.73,9765.28
-65.8858362,-65.6912595,-2422226.86,1094122.24,17.84,9760.93
-65.9870547,-65.5987358,-2410004.47,1093290.63,18.75,9761.15
-66.0883657,-65.5055909,-2397773.51,1092445.79,19.41,9759.52
-66.1896769,-65.4115142,-2385537.68,1091604.59,29.96,9754.23
-66.2910085,-65.3167151,-2373299.01,1090756.85,46.35,9751.62
-66.3923523,-65.2211337,-2361057.29,1089904.99,84.23,9753.22
-66.4935389,-65.12486,-2348831.74,1089052.92,114.94,9758.48
-66.59456,-65.0278239,-2336621.91,1088203.56,126.13,9753.94
-66.6953515,-64.9303217,-2324440.04,1087347.6,121.11,9750.79
-66.7959668,-64.8318647,-2312271.41,1086502.04,84.46,9744.7
-66.8965896,-64.7328059,-2300103.99,1085643.37,41.54,9742.08
-66.9970516,-64.6326842,-2287946.32,1084797.8,15.16,9744.17
-67.0974295,-64.5320323,-2275800.73,1083939.89,12.38,9745.39
-67.1978018,-64.4306381,-2263655.27,1083073.94,16.91,9735.41
-67.2981027,-64.3280091,-2251507.46,1082222.1,19.64,9739.16
-67.3984822,-64.2246527,-2239351.73,1081356.47,17.6,9731.13
-67.4987976,-64.1200018,-2227192.01,1080505.67,14.54,9738.47
-67.5991401,-64.0147858,-2215032.92,1079636.24,13.37,9732.37
-67.6994647,-63.9086747,-2202872.93,1078762.78,16.0,9731.66
-67.7995306,-63.8015199,-2190733.69,1077902.43,12.31,9732.69
-67.8995597,-63.6936246,-2178598.54,1077032.11,8.97,9731.7
-67.9996171,-63.5846236,-2166454.16,1076161.96,8.12,9723.8
-68.0997456,-63.4746279,-2154298.48,1075284.99,10.25,9724.57
-68.1997342,-63.3630794,-2142142.43,1074432.09,12.81,9724.19
-68.2998808,-63.2513231,-2129981.39,1073537.32,14.66,9720.49
-68.4000861,-63.1379192,-2117798.53,1072658.77,18.08,9722.03
-68.5002553,-63.0233843,-2105613.22,1071781.27,16.9,9725.45
-68.600323,-62.9081358,-2093439.95,1070892.27,8.31,9720.71
-68.700335,-62.7916131,-2081263.76,1070009.43,2.41,9713.26
-68.800376,-62.673692,-2069074.02,1069132.15,-5.54,9718.68
-68.9004213,-62.5547462,-2056880.36,1068247.44,-5.83,9723.26
-69.0003147,-62.4355544,-2044712.98,1067335.03,0.05,9725.04
-69.0998208,-62.3148874,-2032572.45,1066450.78,10.72,9723.53
-69.1989795,-62.1933294,-2020465.71,1065571.36,19.14,9723.95
-69.297851,-62.0709395,-2008387.89,1064691.23,24.31,9728.35
-69.396632,-61.947726,-1996319.72,1063799.43,25.21,9723.31
-69.4954063,-61.8234181,-1984248.03,1062900.51,18.78,9719.6
-69.5941239,-61.6973652,-1972165.85,1062018.89,11.61,9719.13
-69.6929888,-61.570283,-1960066.54,1061118.21,5.4,9717.81
-69.7919843,-61.4417574,-1947944.31,1060212.76,3.42,9716.72
-69.8911018,-61.3117098,-1935798.82,1059304.74,5.86,9720.97
-69.990152,-61.1801489,-1923649.05,1058403.09,5.67,9727.41
-70.0891506,-61.0472985,-1911497.78,1057498.65,3.02,9727.96
-69.8853887,-60.4340609,-1919902.29,1089147.15,-0.3,11192.34
-69.7950961,-60.5657745,-1931204.48,1089698.18,1.61,11192.85
-69.7046745,-60.696003,-1942506.02,1090261.73,2.76,11194.95
-69.6142071,-60.824933,-1953802.21,1090827.63,2.0,11194.73
-69.5238068,-60.9530596,-1965091.29,1091373.44,4.75,11196.59
-69.4335375,-61.079889,-1976357.4,1091913.18,8.56,11197.66
-69.3430784,-61.2053223,-1987629.95,1092468.39,11.35,11197.5
-69.252574,-61.3296736,-1998900.64,1093020.98,12.89,11196.95
-69.1619674,-61.4529334,-2010174.77,1093574.9,14.43,11196.34
-69.0713935,-61.5754379,-2021445.35,1094111.6,14.67,11198.77
-68.9807266,-61.6966505,-2032714.39,1094657.22,11.97,11197.18
-68.8899787,-61.8172083,-2043992.79,1095189.05,8.51,11197.94
-68.799037,-61.936476,-2055279.47,1095736.12,2.59,11202.8
-68.7080012,-62.0541824,-2066559.29,1096303.56,-1.14,11205.32
-68.617069,-62.1723212,-2077850.67,1096809.52,-0.72,11204.83
-68.5258337,-62.2886474,-2089150.93,1097356.86,3.01,11205.51
-68.4344999,-62.4040671,-2100457.03,1097902.56,7.13,11215.33
-68.3432018,-62.5191296,-2111766.03,1098419.84,7.91,11211.61
-68.2516076,-62.6333392,-2123101.44,1098944.41,8.94,11210.94
-68.1596675,-62.7463391,-2134461.4,1099492.42,8.48,11214.5
-68.0676328,-62.8587689,-2145833.01,1100027.49,7.08,11223.61
-67.9757433,-62.9700536,-2157181.12,1100559.25,6.58,11226.44
-67.8839245,-63.0803867,-2168516.73,1101084.87,6.45,11229.8
-67.7918801,-63.1900126,-2179874.22,1101610.68,8.24,11224.45
-67.6996153,-63.2989565,-2191253.5,1102135.7,11.17,11227.76
-67.6071291,-63.4075637,-2202661.31,1102646.95,12.88,11228.36
-67.5142573,-63.5145435,-2214089.36,1103202.61,12.18,11243.14
-67.4214592,-63.6213585,-2225519.42,1103723.57,14.93,11242.2
-67.3288735,-63.7274796,-2236927.14,1104223.66,15.7,11245.8
-67.2360702,-63.8319582,-2248337.62,1104761.98,16.93,11248.59
-67.1433426,-63.9362025,-2259748.23,1105269.28,15.56,11251.91
-67.0504441,-64.0393235,-2271166.74,1105793.12,16.47,11250.74
-66.957656,-64.1416844,-2282571.51,1106305.71,19.48,11255.51
-66.8647908,-64.2433403,-2293982.57,1106814.53,34.55,11254.31
-66.7718428,-64.3440683,-2305396.12,1107329.17,64.36,11262.7
-66.6787129,-64.4437956,-2316820.8,1107857.88,94.59,11263.52
-66.5856006,-64.5436419,-2328257.84,1108345.93,117.39,11269.92
-66.4923212,-64.6420752,-2339696.43,1108864.73,130.95,11272.44
-66.3990043,-64.7404126,-2351148.74,1109354.71,128.98,11277.68
-66.3055012,-64.8377982,-2362613.39,1109858.31,106.88,11283.65
-66.2118227,-64.9343171,-2374090.87,1110371.94,78.02,11286.97
-66.1179285,-65.0301509,-2385588.83,1110890.37,53.49,11290.12
-66.0241398,-65.1258321,-2397084.56,1111376.28,39.71,11295.07
-65.9302682,-65.2205046,-2408580.72,1111874.71,24.47,11294.48
-65.8363886,-65.3144335,-2420074.7,1112371.46,19.08,11300.88
-65.7424508,-65.4073597,-2431566.55,1112880.3,16.93,11307.99
-65.648535,-65.4995739,-2443053.58,1113385.6,18.83,11305.86
-65.5546802,-65.5916567,-2454542.96,1113861.07,25.14,11304.38
-65.460596,-65.6824696,-2466042.52,1114369.36,28.53,11313.53
-65.3662885,-65.7741375,-2477592.96,1114818.93,30.64,11313.09
-65.2715197,-65.8640652,-2489168.49,1115332.94,31.25,11323.27
-69.5988846,-63.1537544,-1998045.22,1011310.29,65.33,10743.16
-69.499693,-63.2573473,-2009795.85,1012697.32,56.48,10743.31
-69.4001586,-63.3600192,-2021579.04,1014096.38,43.26,10741.45
-69.3004137,-63.4620317,-2033386.13,1015491.91,35.64,10746.13
-69.200414,-63.5628257,-2045211.59,1016906.33,37.58,10746.13
-69.1003436,-63.6626339,-2057040.98,1018322.72,36.29,10748.71
-69.0001655,-63.7621697,-2068890.6,1019717.69,21.37,10746.24
-68.9000338,-63.8611366,-2080739.58,1021094.46,32.62,10750.58
-68.7999835,-63.958335,-2092562.84,1022495.44,34.26,10758.91
-68.7002848,-64.0541017,-2104338.9,1023896.08,29.57,10758.09
-68.6007212,-64.1490369,-2116100.09,1025285.83,23.82,10751.85
-68.5010661,-64.2431933,-2127870.13,1026674.33,17.44,10751.77
-68.4012882,-64.3365368,-2139651.49,1028064.78,11.02,10752.57
-68.3013702,-64.4295201,-2151453.98,1029441.43,7.93,10757.97
-68.2016447,-64.5242226,-2163281.19,1030709.8,10.4,10754.58
-68.1017487,-64.618812,-2175137.01,1031955.94,16.04,10755.15
-68.0012845,-64.7090695,-2186985.85,1033359.97,15.53,10763.18
-67.9008082,-64.798999,-2198843.15,1034743.97,15.21,10755.9
-67.8001462,-64.888316,-2210721.4,1036127.37,14.61,10758.9
-67.6993881,-64.976495,-2222601.91,1037526.57,18.03,10765.02
-67.5987189,-65.0642045,-2234477.77,1038907.32,19.44,10765.14
-67.4980043,-65.1508771,-2246352.31,1040298.53,22.1,10768.02
-67.3971582,-65.2367619,-2258238.77,1041695.05,39.6,10768.89
-67.2963844,-65.3222991,-2270124.21,1043070.24,72.93,10770.32
-67.1954689,-65.4064838,-2282012.17,1044474.39,94.13,10773.44
-67.0945768,-65.4906448,-2293909.84,1045847.31,105.34,10771.38
-66.9933593,-65.5736997,-2305833.27,1047248.86,117.51,10770.36
-66.8919929,-65.6566634,-2317782.83,1048630.29,116.5,10779.36
-66.7905173,-65.7382441,-2329730.76,1050042.25,83.23,10783.94
-66.6892702,-65.8199742,-2341670.21,1051407.25,43.51,10785.63
-66.5881561,-65.9002014,-2353580.6,1052797.55,25.34,10788.15
-66.487258,-65.9799912,-2365472.76,1054166.3,19.7,10790.36
-66.3862443,-66.0589384,-2377373.4,1055545.87,18.23,10786.72
-66.2851648,-66.137653,-2389288.55,1056908.99,15.18,10787.69
-66.1838188,-66.2154302,-2401225.97,1058294.47,13.44,10793.35
-66.0820781,-66.2929369,-2413211.26,1059680.51,13.6,10784.74
-65.9798853,-66.3702007,-2425250.97,1061068.56,17.64,10792.02
-65.8774723,-66.4467865,-2437313.0,1062466.57,23.75,10796.4
-65.7749333,-66.5231187,-2449395.41,1063852.46,29.38,10804.75
-65.672244,-66.5985962,-2461489.53,1065253.24,33.11,10805.74
-65.5693266,-66.6737833,-2473613.93,1066648.5,32.57,10803.88
-65.4663139,-66.749006,-2485760.85,1068018.23,27.42,10819.06
-68.66613,-56.6818709,-1958768.68,1287557.92,48.05,431.49
-68.7254312,-56.6842205,-1953254.2,1283818.38,50.18,432.26
-68.7847488,-56.6865633,-1947738.77,1280079.2,45.86,431.69
-68.8440223,-56.6890378,-1942231.15,1276339.41,45.48,430.42
-68.9033294,-56.6915288,-1936721.46,1272598.15,47.67,429.71
-68.962681,-56.6939789,-1931207.39,1268856.68,47.17,428.42
-69.0221168,-56.6963942,-1925685.38,1265112.35,51.28,428.51
-69.0816808,-56.6987408,-1920150.55,1261363.57,57.36,427.54
-69.1413926,-56.7011876,-1914604.79,1257603.47,56.17,426.69
-65.0475014,-64.6496698,-2487992.97,1178743.86,16.66,8720.73
-65.1442094,-64.5875338,-2476777.64,1176720.95,19.85,8712.64
-65.240965,-64.5248638,-2465557.37,1174697.45,23.08,8704.54
-65.3378203,-64.4615325,-2454324.28,1172675.96,23.04,8699.2
-65.4347611,-64.3975753,-2443080.68,1170655.26,19.42,8696.16
-65.5316237,-64.3332621,-2431848.93,1168631.58,20.13,8691.99
-65.6284113,-64.2683563,-2420623.91,1166614.58,30.12,8683.62
-65.7250784,-64.2036199,-2409425.83,1164574.16,65.23,8677.61
-65.8216908,-64.1380506,-2398227.6,1162549.18,98.72,8670.26
-65.9181671,-64.0723045,-2387050.9,1160515.88,127.44,8666.2
-66.0144928,-64.0055346,-2375880.09,1158510.06,131.67,8657.63
-66.111028,-63.9379686,-2364683.19,1156503.87,117.61,8649.04
-66.2075861,-63.8704744,-2353496.83,1154470.45,75.33,8648.05
-66.3041166,-63.8023661,-2342312.36,1152440.42,43.99,8638.06
-66.4008615,-63.7333019,-2331098.44,1150415.24,22.02,8630.06
-66.4979027,-63.6641221,-2319863.78,1148356.16,8.08,8624.84
-66.5950402,-63.5941128,-2308614.5,1146301.87,5.84,8615.7
-66.6922768,-63.5226658,-2297338.3,1144276.12,8.2,8613.0
-66.7896208,-63.4508638,-2286056.13,1142234.43,11.66,8607.29
-66.8870439,-63.3789347,-2274775.49,1140168.97,12.88,8603.54
-66.9844366,-63.3066201,-2263502.36,1138095.42,14.43,8597.95
-67.0817336,-63.2330803,-2252226.74,1136049.92,12.24,8589.55
-67.1790077,-63.1591164,-2240957.28,1133996.76,11.17,8580.99
-67.2763045,-63.0845413,-2229685.76,1131940.67,13.54,8582.36
-67.3735552,-63.0090608,-2218413.4,1129896.22,14.65,8579.53
-67.4708888,-62.9336152,-2207145.87,1127820.08,14.75,8567.54
-67.5681943,-62.8569111,-2195868.95,1125767.54,13.68,8560.01
-67.6652876,-62.7799912,-2184621.7,1123707.64,11.42,8559.39
-67.7620895,-62.70247,-2173404.5,1121659.06,8.27,8552.54
-67.8587216,-62.6245799,-2162209.73,1119606.51,6.19,8545.16
-67.9552995,-62.5457833,-2151015.38,1117564.05,5.3,8537.59
-68.0528868,-62.4644548,-2139683.75,1115536.54,4.84,8658.68
-68.1503026,-62.3840176,-2128399.75,1113456.58,5.22,8843.63
-68.2473718,-62.3031416,-2117154.91,1111383.1,4.81,9019.63
-68.3445605,-62.2208507,-2105883.92,1109327.43,4.51,9174.67
-68.4411957,-62.1386706,-2094683.4,1107268.32,1.16,9357.48
-68.5371768,-62.0560881,-2083553.3,1105230.03,-0.9,9528.62
-68.6326408,-61.9730818,-2072479.49,1103206.15,-3.03,9670.18
-68.7290949,-61.8882435,-2061285.49,1101167.55,0.11,9650.94
-68.8254901,-61.8040307,-2050122.82,1099080.53,5.71,9649.41
-68.921228,-61.7184354,-2039012.17,1097048.8,10.27,9638.37
-69.0165151,-61.6332726,-2027967.79,1094996.6,12.96,9631.39
-69.1111089,-61.5472973,-2016989.72,1092981.17,15.06,9627.81
-69.2054285,-61.4611524,-2006048.81,1090957.39,14.78,9621.62
-69.2997516,-61.3740756,-1995103.21,1088936.93,12.2,9620.09
-69.3939689,-61.2859572,-1984161.73,1086928.97,10.87,9614.38
-69.4881823,-61.1972147,-1973222.4,1084913.11,7.28,9612.91
-69.582373,-61.1077728,-1962285.75,1082892.63,3.54,9607.34
-69.6766277,-61.0174963,-1951340.85,1080867.06,1.79,9600.85
-69.7710091,-60.926337,-1940380.83,1078834.17,3.77,9596.27
-69.865394,-60.834116,-1929414.56,1076806.17,3.85,9595.51
-69.9598791,-60.740865,-1918433.35,1074776.13,2.92,9589.73
-69.8021256,-59.640496,-1912676.59,1120344.26,-4.45,11027.0
-69.7013485,-59.7286297,-1924143.92,1123089.53,-3.88,11030.19
-69.6008322,-59.8143409,-1935554.3,1125871.03,-2.01,11031.49
-69.5007949,-59.8995193,-1946923.31,1128613.79,-1.81,11041.7
-69.4011365,-59.9832941,-1958243.18,1131353.65,-2.87,11040.88
-69.3018464,-60.065831,-1969517.86,1134086.45,-4.92,11037.68
-69.2029116,-60.1480609,-1980766.75,1136781.57,-4.33,11044.59
-69.1041177,-60.2285252,-1991981.51,1139501.94,-1.4,11045.28
-69.005648,-60.3089397,-2003178.15,1142178.44,0.1,11053.87
-68.9069825,-60.3876991,-2014375.18,1144896.47,2.37,11057.92
-68.8082363,-60.4666783,-2025598.72,1147584.25,3.84,11060.46
-68.7091474,-60.5450237,-2036857.28,1150286.41,4.4,11065.94
-68.6097567,-60.6221184,-2048134.41,1153022.96,1.78,11067.56
-68.5102934,-60.69945,-2059437.55,1155728.45,-2.46,11071.95
-68.4106359,-60.7760589,-2070759.24,1158444.02,-7.94,11076.1
-68.3106806,-60.8518971,-2082108.62,1161177.44,-11.29,11075.42
-68.2105839,-60.927458,-2093480.28,1163902.46,-12.16,11083.25
-68.1103238,-61.0023189,-2104867.76,1166635.89,-10.64,11089.23
-68.009925,-61.0765683,-2116270.35,1169373.46,-6.91,11091.74
-67.9093758,-61.1503693,-2127692.45,1172110.04,-2.05,11100.46
-67.8086535,-61.2235265,-2139132.27,1174854.35,3.57,11102.46
-67.7077463,-61.2961311,-2150592.78,1177603.91,10.1,11104.86
-67.606729,-61.3682803,-2162068.52,1180351.25,14.81,11106.36
-67.5056984,-61.4400151,-2173550.7,1183089.82,18.12,11115.82
-67.4044419,-61.5110797,-2185055.02,1185841.03,19.48,11118.36
-67.3028589,-61.5806332,-2196573.97,1188642.83,18.8,11124.65
-67.2013811,-61.6512303,-2208117.63,1191374.41,16.89,11127.06
-67.0996483,-61.7208351,-2219679.5,1194133.29,16.05,11137.15
-66.9978811,-61.789707,-2231242.93,1196898.09,13.92,11140.91
-66.8959398,-61.858024,-2242825.47,1199669.7,13.01,11142.61
-66.7938777,-61.9255379,-2254416.52,1202455.3,11.7,11146.48
-66.6917552,-61.9932456,-2266030.94,1205212.7,13.69,11145.6
-66.5895441,-62.0607571,-2277663.35,1207958.74,16.81,11158.96
-66.4871788,-62.1266943,-2289291.15,1210752.01,19.33,11171.1
-66.384911,-62.1923065,-2300915.41,1213529.95,19.51,11177.37
-66.2825835,-62.2572962,-2312545.48,1216313.06,21.59,11180.22
-66.1802875,-62.3222611,-2324184.83,1219072.63,25.25,11181.86
